1649509200000,42506.34000000,42519.29000000,42457.56000000,42496.73000000,303.26189000,1649510999999,12883437.31408490,11746,127.90665000,5433165.29885560,0
1649511000000,42496.72000000,42509.97000000,42445.72000000,42456.86000000,273.26601000,1649512799999,11609803.84077870,11506,122.52476000,5205147.44654720,0
1649512800000,42456.86000000,42500.20000000,42361.01000000,42425.49000000,555.78978000,1649514599999,23581114.98007720,17710,293.91167000,12470590.35183040,0
1649514600000,42425.50000000,42460.00000000,42369.50000000,42460.00000000,336.99187000,1649516399999,14293910.11081950,13203,132.08193000,5602113.13133200,0
1649516400000,42459.99000000,42466.91000000,42266.91000000,42362.14000000,538.17794000,1649518199999,22809408.17744750,17086,221.43443000,9385904.23652700,0
1649518200000,42362.14000000,42370.90000000,42158.67000000,42260.77000000,793.39928000,1649519999999,33537575.03743060,21613,337.97326000,14286705.96043600,0
1649520000000,42253.02000000,42447.62000000,42183.60000000,42413.71000000,591.15332000,1649521799999,25011517.16102390,17542,297.77439000,12598606.96256710,0
1649521800000,42413.71000000,42522.57000000,42408.79000000,42445.64000000,637.83495000,1649523599999,27087423.40432360,13420,369.22781000,15680810.97450610,0
1649523600000,42445.65000000,42528.96000000,42410.00000000,42484.72000000,246.24771000,1649525399999,10462828.66919840,11279,94.21760000,4002476.88372030,0
1649525400000,42484.73000000,42613.80000000,42484.72000000,42575.67000000,447.76282000,1649527199999,19062770.56281640,12660,239.89290000,10212989.22225010,0
1649527200000,42575.67000000,42631.69000000,42466.01000000,42483.79000000,272.63514000,1649528999999,11598518.01575480,12192,93.64185000,3984104.51853160,0
1649529000000,42483.79000000,42517.42000000,42454.62000000,42467.82000000,163.97652000,1649530799999,6965931.26533220,8642,68.81574000,2923418.46641950,0
1649530800000,42467.82000000,42583.90000000,42448.11000000,42475.01000000,390.18912000,1649532599999,16592006.77655920,12467,200.46148000,8523179.53860670,0
1649532600000,42475.01000000,42562.45000000,42466.81000000,42511.94000000,218.90548000,1649534399999,9305784.83953670,9679,116.32691000,4944497.63234270,0
1649534400000,42511.95000000,42638.00000000,42510.63000000,42550.00000000,242.41783000,1649536199999,10324443.93143110,11304,114.30594000,4868071.21130820,0
1649536200000,42550.00000000,42562.07000000,42423.18000000,42423.18000000,177.03706000,1649537999999,7521980.71450580,9779,75.15589000,3192692.58596010,0
1649538000000,42423.18000000,42486.18000000,42390.00000000,42464.15000000,210.32927000,1649539799999,8926783.56694600,9644,113.16014000,4803136.00469600,0
1649539800000,42464.15000000,42584.49000000,42464.15000000,42558.06000000,214.80689000,1649541599999,9136802.06556840,9885,132.40844000,5632084.20505880,0
1649541600000,42558.06000000,42634.88000000,42548.93000000,42577.74000000,242.61491000,1649543399999,10333656.12605110,10215,122.97869000,5237626.14695220,0
1649543400000,42577.74000000,42604.47000000,42501.31000000,42543.42000000,196.47596000,1649545199999,8359686.46233000,8707,86.34867000,3674079.44132010,0
1649545200000,42543.42000000,42566.34000000,42488.23000000,42523.37000000,219.72301000,1649546999999,9341522.73036970,9475,135.00254000,5739489.69978060,0
1649547000000,42523.37000000,42800.00000000,42518.51000000,42753.97000000,855.58422000,1649548799999,36548079.24578710,20862,457.15212000,19523560.45809970,0
1649548800000,42753.96000000,42776.62000000,42669.62000000,42720.61000000,321.32464000,1649550599999,13726786.76423690,13743,152.39797000,6510494.06058600,0
1649550600000,42720.62000000,42727.99000000,42591.00000000,42632.32000000,288.29708000,1649552399999,12302428.53401330,11672,130.08075000,5551279.73876750,0
1649552400000,42632.31000000,42731.11000000,42597.90000000,42731.11000000,238.38547000,1649554199999,10171063.66742630,9407,149.10154000,6362262.57261040,0
1649554200000,42731.10000000,42786.02000000,42712.32000000,42767.23000000,251.28742000,1649555999999,10744229.12909580,10633,124.13059000,5307319.43491830,0
1649556000000,42767.22000000,42797.97000000,42731.10000000,42762.99000000,184.89295000,1649557799999,7907979.51104380,9622,90.62688000,3876238.71115290,0
1649557800000,42762.99000000,42896.64000000,42735.63000000,42833.03000000,322.80851000,1649559599999,13818289.89023120,10979,191.54177000,8198566.64967660,0
1649559600000,42833.03000000,42891.91000000,42775.74000000,42812.03000000,271.07962000,1649561399999,11612044.45680300,11024,125.81778000,5388698.87950290,0
1649561400000,42812.03000000,42816.06000000,42778.77000000,42785.72000000,236.01137000,1649563199999,10098681.64184860,8563,94.66239000,4050230.34903810,0
1649563200000,42785.72000000,42790.36000000,42737.05000000,42767.28000000,159.13169000,1649564999999,6804677.12741560,8801,58.56349000,2503971.69451190,0
1649565000000,42767.28000000,42791.24000000,42706.35000000,42740.86000000,186.07702000,1649566799999,7954150.37066880,8169,94.37907000,4034090.23822740,0
1649566800000,42740.86000000,42799.00000000,42670.40000000,42682.12000000,302.61304000,1649568599999,12932890.56069750,9628,135.06361000,5773035.87515260,0
1649568600000,42682.12000000,42716.37000000,42650.00000000,42656.70000000,168.54507000,1649570399999,7195561.20580120,8776,67.58156000,2884925.57277970,0
1649570400000,42656.70000000,42696.87000000,42645.50000000,42685.21000000,197.14589000,1649572199999,8411361.00394470,8527,100.49012000,4287654.18996000,0
1649572200000,42685.21000000,42793.21000000,42685.20000000,42785.32000000,242.70420000,1649573999999,10377284.15767610,9203,138.04697000,5902293.39571770,0
1649574000000,42785.33000000,42796.01000000,42605.00000000,42610.98000000,375.41271000,1649575799999,16021255.20706780,10258,155.04707000,6614817.79574880,0
1649575800000,42610.99000000,42652.00000000,42575.40000000,42633.59000000,193.42201000,1649577599999,8242250.37555600,9241,103.59035000,4414067.39503710,0
1649577600000,42633.59000000,42709.17000000,42564.20000000,42684.87000000,286.62689000,1649579399999,12223288.75615580,10713,153.90797000,6563660.56531590,0
1649579400000,42684.86000000,42716.75000000,42600.44000000,42642.54000000,227.21608000,1649581199999,9692281.35614350,9075,100.16295000,4272488.45451580,0
1649581200000,42642.55000000,42655.94000000,42500.67000000,42542.78000000,327.98392000,1649582999999,13958923.20760830,11863,133.10642000,5664748.96400700,0
1649583000000,42542.78000000,42582.94000000,42489.01000000,42523.95000000,302.30859000,1649584799999,12855963.24919910,10292,170.85383000,7265507.13301650,0
1649584800000,42523.94000000,42563.62000000,42433.49000000,42476.00000000,377.21896000,1649586599999,16031838.64339200,10345,183.41663000,7795594.21825670,0
1649586600000,42476.00000000,42532.71000000,42452.47000000,42530.00000000,214.88885000,1649588399999,9131235.30236060,9759,107.90512000,4585344.94604880,0
1649588400000,42530.00000000,42578.62000000,42517.01000000,42547.75000000,193.19159000,1649590199999,8221297.34385280,8403,96.27219000,4096518.81428410,0
1649590200000,42547.76000000,42715.84000000,42517.78000000,42680.36000000,421.78935000,1649591999999,17989276.96997200,11543,205.19690000,8750767.63020240,0
1649592000000,42680.35000000,42850.00000000,42581.81000000,42607.17000000,834.31750000,1649593799999,35638256.02147150,17136,417.90381000,17853454.08299420,0
1649593800000,42607.17000000,42666.03000000,42525.00000000,42590.00000000,353.80242000,1649595599999,15069886.43517320,12218,183.97443000,7835749.89818680,0
1649595600000,42589.99000000,42663.68000000,42537.07000000,42588.64000000,282.56062000,1649597399999,12037259.12889670,10961,128.26116000,5464394.73700820,0
1649597400000,42588.65000000,42638.78000000,42525.44000000,42575.53000000,281.01117000,1649599199999,11965848.65835650,11358,140.04812000,5963294.10599710,0
1649599200000,42575.54000000,42643.60000000,42541.50000000,42640.00000000,266.47497000,1649600999999,11352010.81694100,11567,161.82278000,6893727.51370050,0
1649601000000,42640.00000000,42748.08000000,42635.13000000,42698.38000000,381.33642000,1649602799999,16282031.78790910,12134,183.16472000,7820357.84450010,0
1649602800000,42698.38000000,42762.00000000,42650.02000000,42724.60000000,393.93556000,1649604599999,16825026.76011090,12828,225.02528000,9610841.52543700,0
1649604600000,42724.61000000,42776.77000000,42721.09000000,42747.47000000,257.27439000,1649606399999,10997705.95065700,9730,115.33731000,4930270.19890490,0
1649606400000,42747.48000000,42788.46000000,42659.64000000,42675.60000000,341.17238000,1649608199999,14570499.19515560,11893,148.44907000,6340950.23511090,0
1649608200000,42675.61000000,42799.00000000,42675.60000000,42784.43000000,404.57078000,1649609999999,17303046.85939040,12843,205.55827000,8790915.71460270,0
1649610000000,42784.43000000,43146.08000000,42784.43000000,43037.81000000,1264.67755000,1649611799999,54341623.35156730,26665,727.36160000,31249485.84239300,0
1649611800000,43037.80000000,43310.15000000,42967.79000000,43103.62000000,1183.69536000,1649613599999,51072421.34943580,25376,626.43571000,27029436.25336850,0
1649613600000,43103.61000000,43240.00000000,43080.00000000,43199.35000000,547.81560000,1649615399999,23646043.08632600,14279,276.40924000,11932261.49327910,0
1649615400000,43199.34000000,43258.83000000,43107.60000000,43107.60000000,315.57632000,1649617199999,13623412.13159500,11128,143.68398000,6202897.65543570,0
1649617200000,43107.61000000,43223.39000000,43075.00000000,43203.43000000,347.39434000,1649618999999,14990904.63334590,14004,174.54003000,7531236.50687670,0
1649619000000,43203.43000000,43290.00000000,43190.00000000,43235.77000000,298.58464000,1649620799999,12908281.59692190,13084,153.79293000,6648653.00056230,0
1649620800000,43235.77000000,43410.30000000,43235.77000000,43334.44000000,483.93089000,1649622599999,20978305.97700230,15974,268.81723000,11652563.65952920,0
1649622600000,43334.45000000,43380.00000000,43101.19000000,43101.23000000,440.55008000,1649624399999,19048718.80285580,13100,194.73698000,8423555.74929620,0
1649624400000,43101.23000000,43198.20000000,43082.12000000,43137.27000000,314.92101000,1649626199999,13588047.39763580,10957,134.22943000,5790933.80351860,0
1649626200000,43137.26000000,43151.97000000,42654.93000000,42706.00000000,788.96855000,1649627999999,33860138.31797520,22471,339.05050000,14552317.18816080,0
1649628000000,42706.71000000,42740.88000000,42350.00000000,42387.39000000,1654.54828000,1649629799999,70369826.91662920,33082,681.70847000,28999720.81973200,0
1649629800000,42387.39000000,42419.50000000,41868.00000000,42111.94000000,2754.90555000,1649631599999,115934767.70798430,65057,1126.22571000,47401569.06018700,0
1649631600000,42111.93000000,42373.25000000,41980.28000000,42333.44000000,1389.19914000,1649633399999,58613881.37685210,29067,713.64575000,30103823.50903050,0
1649633400000,42333.44000000,42434.51000000,42053.56000000,42158.85000000,899.50759000,1649635199999,38016754.80854120,21832,420.12309000,17761857.74533640,0
1649635200000,42158.85000000,42277.31000000,41755.00000000,42260.35000000,1838.22720000,1649636999999,77238422.91968620,44184,827.48828000,34777377.02288550,0
